listing_id,description,room_type,price,nbhood_full,host_name,last_review,month,price_per_month
3767267,Lovely private room in Manhattan,private room,85,"Manhattan, Morningside Heights",Trish,2019-06-05,6,2592.5
3768977,"2 bedroom Duplex condo
+ yard 7 min to Manhattan",entire home/apt,170,"Queens, Astoria",Ehsan,2019-06-13,6,5185.0
3769052,Great Sunny Spacious Room,private room,40,"Bronx, Mount Hope",Melody,2019-04-05,4,1220.0
3771656,Amazing Upper East Side Location,private room,95,"Manhattan, Upper East Side",Yevgeny,2019-07-01,7,2897.5
3771845,Private Room in Great NYC Nbrhood,private room,95,"Manhattan, Lower East Side",Edward,2019-06-23,6,2897.5
3775259,BED-STUY SOUTHERN COMFORT,entire home/apt,165,"Brooklyn, Bedford-Stuyvesant",Ella,2019-07-06,7,5032.5
3775379,Peaceful Studio in Prospect Heights,entire home/apt,120,"Brooklyn, Prospect Heights",Liz,2019-05-19,5,3660.0
3779230,"Bright, cozy den in 4 bedrm duplex.",private room,40,"Brooklyn, Bedford-Stuyvesant",Paris,2019-06-05,6,1220.0
3779262,BKLYN BROWNSTONE: The Stuyvesant,entire home/apt,130,"Brooklyn, Bedford-Stuyvesant",Anthony/Joanne,2019-05-28,5,3965.0
3780113,Studio apartment,entire home/apt,120,"Manhattan, Harlem",Laurent,2019-06-29,6,3660.0
3780715,Akua's Bed-Stuy Study,private room,120,"Brooklyn, Bedford-Stuyvesant",Carlton,2019-06-21,6,3660.0
3780951,Charming Harlem apartment,shared room,115,"Manhattan, Harlem",Gina,2019-05-26,5,3507.5
3782441,cute convenient village suite,private room,170,"Manhattan, Greenwich Village",Ali,2019-05-02,5,5185.0
3782925,Cute apartment with Backyard,entire home/apt,124,"Brooklyn, Williamsburg",Andrew,2019-06-23,6,3782.0
3783021,Entire Luxury Newly Renovated Studio,entire home/apt,99,"Manhattan, Upper West Side",Ofer,2019-06-19,6,3019.5
3785438,Quiet Oasis in the Middle of it All,entire home/apt,158,"Brooklyn, Fort Greene",Benjamin,2019-03-30,3,4819.0
3790118,Metro-luxe Tuscan Suite Private Room,private room,55,"Bronx, Mott Haven",Anne,2019-06-17,6,1677.5
3790746,Tidy Sweet Room in Sugar Hill/Hamilton Heights,private room,72,"Manhattan, Harlem",Tamara,2019-06-22,6,2196.0
3791325,1BR Clinton Hill Apt Beautiful Garden - Video,entire home/apt,150,"Brooklyn, Clinton Hill",Vernon,2019-05-25,5,4575.0
3791554,Cosy Inwood apartment,private room,39,"Manhattan, Inwood",Emilie,2019-06-30,6,1189.5
3792246,private bedroom in NYC apartment,private room,49,"Queens, Ridgewood",Pamela,2019-06-22,6,1494.5
3793161,location Vera,private room,39,"Queens, Woodside",Petya,2019-05-14,5,1189.5
3793246,large 1 BR in heart of East Village,entire home/apt,200,"Manhattan, East Village",Marina,2019-05-12,5,6100.0
3793874,Beautiful West Village 1 BR Apt--Best Location!,entire home/apt,200,"Manhattan, West Village",Leena,2019-06-28,6,6100.0
3798941,Williamsburg Penthouse Guestroom,private room,105,"Brooklyn, Williamsburg",Martin,2019-06-21,6,3202.5
3799598,★Unique two bedroom on 2nd Avenue★,entire home/apt,260,"Manhattan, East Village",Zev,2019-06-23,6,7930.0
3800547,PrivatePeaceful Pad near JFKairport,entire home/apt,90,"Brooklyn, Canarsie",Marie Yves,2019-06-24,6,2745.0
3802218,Cozy Private Bedroom,private room,53,"Bronx, Mott Haven",Chandra,2019-06-12,6,1616.5
3802538,Best location in NYC,private room,99,"Manhattan, Hell's Kitchen",Jeevan,2019-05-19,5,3019.5
3808119,"Charming, Airy 2 Bedroom Brownstone in Bed-Stuy",entire home/apt,135,"Brooklyn, Bedford-Stuyvesant",Cathy,2019-06-22,6,4117.5
3808230,Big Beautiful Bedroom w/Private Bathroom,private room,85,"Brooklyn, Prospect Heights",Morgan,2019-06-18,6,2592.5
3808323,Large Private Rm in Historic Central Harlem Home,private room,68,"Manhattan, Harlem",Atlantis & Carmen,2019-06-21,6,2074.0
3808620,Great Renovations. Columbus Circle,entire home/apt,87,"Manhattan, Hell's Kitchen",Mike,2019-04-21,4,2653.5
3811639,Beautiful sun-filled Loft BROOKLYN,entire home/apt,150,"Brooklyn, Bushwick",Samantha,2019-06-22,6,4575.0
3812222,"Suite w/private bath, Forest Hills",private room,125,"Queens, Forest Hills",Ruth,2019-05-18,5,3812.5
3812554,"Master Bedrm, Steam Shr/Jacuzzi, FH",private room,145,"Queens, Forest Hills",Ruth,2019-05-19,5,4422.5
3817216,Doorman nice 1bd/ United Nations!!,entire home/apt,87,"Manhattan, Murray Hill",Mike,2019-05-31,5,2653.5
3817304,"Stay 30 min to Times Sq in quaint Sunnyside, Qns",private room,50,"Queens, Sunnyside",Chad,2019-06-24,6,1525.0
3817666,ColumbusCircle~W/D~new BLDG~Balcony,entire home/apt,150,"Manhattan, Hell's Kitchen",Host,2019-03-23,3,4575.0
3818298,Sunny 1bed Oasis in South Harlem/Upper West Side,entire home/apt,120,"Manhattan, Harlem",Amanda,2019-01-07,1,3660.0
3819407,"UWS Charmer, Central Park/Lincoln Center",entire home/apt,325,"Manhattan, Upper West Side",Tina,2019-05-26,5,9912.5
3819946,Great cozy in Brooklyn,private room,33,"Brooklyn, Bedford-Stuyvesant",Fabeye & Nabou,2019-04-08,4,1006.5
3826226,Brooklyn 2 bedroom Apartment,entire home/apt,165,"Brooklyn, Bedford-Stuyvesant",Marcus,2019-06-24,6,5032.5
3826908,"Home, Sweet Home!",private room,79,"Queens, Long Island City",Haim,2019-07-06,7,2409.5
3827311,Cozy & Sunny Hamilton Heights Apt,entire home/apt,125,"Manhattan, Harlem",Maia,2019-06-12,6,3812.5
3829261,Beautiful Terrace Room,private room,40,"Brooklyn, Canarsie",Larry,2019-05-03,5,1220.0
3829609,Brooklyn's finest. Renovated apt!,entire home/apt,76,"Brooklyn, Crown Heights",Fernando,2019-04-11,4,2318.0
3832444,Bushwick schoolhouse,private room,45,"Brooklyn, Bushwick",Kurt,2019-03-28,3,1372.5
3832863,1 Bedroom w/ huge Deck in West Village/SOHO,entire home/apt,265,"Manhattan, West Village",Wendy,2019-03-30,3,8082.5
3835633,The Emerald Room,private room,45,"Brooklyn, Canarsie",Larry,2019-06-23,6,1372.5
3835681,"Great location, new lower rates!!!",private room,50,"Queens, Ditmars Steinway",Angelo,2019-06-20,6,1525.0
3835740,Cozy & Comfy in Bedstuy,private room,72,"Brooklyn, Bedford-Stuyvesant",Seun And Marie,2019-06-29,6,2196.0
3835757,...New lower rates for low season!!,private room,50,"Queens, Ditmars Steinway",Angelo,2019-06-21,6,1525.0
3835766,Oasis in a Brownstone,private room,57,"Brooklyn, Bedford-Stuyvesant",Seun And Marie,2019-05-26,5,1738.5
3836199,"2 bedroom with yard, 4 mins to LGA",entire home/apt,120,"Queens, East Elmhurst",Telmo,2019-06-04,6,3660.0
3838375,"Cheerful, Comfortable & Convenient",entire home/apt,249,"Manhattan, Upper West Side",Lisa,2019-07-06,7,7594.5
3839364,"Fabulous Large 1 Bed in Riverdale, Bronx NYC",entire home/apt,95,"Bronx, Fieldston",Karen,2019-07-05,7,2897.5
3840000,4 ROOM RAILROAD - WILLIAMSBURG,entire home/apt,90,"Brooklyn, Williamsburg",Ryan,2019-01-24,1,2745.0
3840286,"Modern, sunny two bedroom",entire home/apt,246,"Brooklyn, Williamsburg",Allison,2019-03-31,3,7503.0
3840324,Williamsburg + private patio garden,entire home/apt,120,"Brooklyn, Williamsburg",Matt,2019-02-26,2,3660.0
3840541,Spacious Modern Loft in Cobble Hill,entire home/apt,150,"Brooklyn, Downtown Brooklyn",Gary,2019-06-13,6,4575.0
3848431,Apt in Harlem 1 month minimun stay,entire home/apt,120,"Manhattan, Harlem",Dolores,2019-01-23,1,3660.0
3849226,Gorgeous Room in Heart of Soho,private room,149,"Manhattan, SoHo",Leighann,2019-05-22,5,4544.5
3850493,JOE'S PARADISE 5019,entire home/apt,139,"Brooklyn, Flatlands",Joseph,2019-07-06,7,4239.5
3851623,"Convenient, Greenwich/West Village Apartment",entire home/apt,200,"Manhattan, Greenwich Village",Pam,2019-01-05,1,6100.0
3851911,large sunny pre war studio,entire home/apt,115,"Brooklyn, Bedford-Stuyvesant",Velma,2019-06-08,6,3507.5
3852261,SUNNY ROOM FOR TWO @ ELEGANT HOME NEAR JFK,private room,149,"Queens, Arverne",Natasha,2019-07-01,7,4544.5
3852988,"Lovely, modern townhouse",entire home/apt,135,"Brooklyn, Sunset Park",Kate,2019-07-07,7,4117.5
3857863,Studio In Townhouse,private room,105,"Manhattan, Washington Heights",John & Catherine,2019-06-24,6,3202.5
3866538,Home Away from Home,entire home/apt,98,"Manhattan, Upper West Side",Chris,2019-06-26,6,2989.0
3866843,"Renovated, Nice 1BD Central Park",entire home/apt,87,"Manhattan, Upper West Side",Mike,2019-03-16,3,2653.5
3866888,Midtown NYC 2bdrm with patio! 2D,entire home/apt,150,"Manhattan, Midtown",Nina,2019-05-05,5,4575.0
3867293,Breathtaking Penthouse Skyline Room & 20min to NYC,private room,50,"Brooklyn, Bushwick",Ota,2019-01-09,1,1525.0
3868100,Heart of LES + Patio,entire home/apt,225,"Manhattan, Lower East Side",James,2019-04-28,4,6862.5
3868344,elegant pre war two bedroom flat,entire home/apt,151,"Brooklyn, Bedford-Stuyvesant",Velma,2019-06-07,6,4605.5
3869398,private Greenpoint apt,entire home/apt,75,"Brooklyn, Greenpoint",Kory,2019-06-18,6,2287.5
3869779,Loft in Bushwick/East Williamsburg,entire home/apt,150,"Brooklyn, Bushwick",Alex,2019-06-20,6,4575.0
3870158,Cozy East Village/Gramercy Studio by Union Square,entire home/apt,145,"Manhattan, East Village",Eliane,2019-06-17,6,4422.5
3870294,Large 1-Bedroom by Subway with Elevator and Charm!,entire home/apt,250,"Manhattan, East Village",Irena,2019-06-09,6,7625.0
3874702,A garden apartment in a brownstone.,entire home/apt,145,"Brooklyn, Clinton Hill",Marek,2019-06-02,6,4422.5
3882466,5132- Huge Studio! SWIMMING POOL,entire home/apt,168,"Manhattan, Upper West Side",Jeremy & Laura,2019-03-31,3,5124.0
3883020,Huge Apartment! Convenient! Artsy! Comfy!,entire home/apt,104,"Brooklyn, Crown Heights",Rez,2019-06-30,6,3172.0
3884893,Convenient Lovely Manhattan Private Bathroom,private room,95,"Manhattan, East Harlem",Ian,2019-07-03,7,2897.5
3885177,"Clean/nice Suite 5m T LIRR,B,Q65,13",private room,95,"Queens, Flushing",Del,2019-05-19,5,2897.5
3888469,Private room,private room,100,"Bronx, Longwood",Deborah,2019-01-02,1,3050.0
3888752,"Bright, quiet, cozy 1BR by C Park!",entire home/apt,195,"Manhattan, Upper West Side",Michael,2019-06-30,6,5947.5
3890417,Sunrise & Sunset in Penthouse - 20min to Manhattan,private room,45,"Brooklyn, Bushwick",Ota,2019-01-02,1,1372.5
3892700,Cozy 1BR-Country living in NYC!,entire home/apt,70,"Staten Island, Clifton",Aurelie,2019-06-30,6,2135.0
3895930,Beautiful 2br in Williamsburg,entire home/apt,116,"Brooklyn, Greenpoint",Amitai,2019-05-31,5,3538.0
3896701,Spacious Master Bed w Private Ensuite Bath in EV,private room,129,"Manhattan, East Village",Jesse,2019-05-25,5,3934.5
3897387,Bed & Bath in Park Slope Mansion,private room,125,"Brooklyn, Park Slope",Virginia,2019-06-30,6,3812.5
3902156,Fort Greene Gem,entire home/apt,165,"Brooklyn, Fort Greene",Sandra,2019-01-04,1,5032.5
3904135,Authentic Williamsburg Appartment,private room,90,"Brooklyn, Williamsburg",Nicole,2019-01-03,1,2745.0
3905849,Stylish Gramercy Park Duplex LOFT,entire home/apt,120,"Manhattan, Gramercy",Max,2019-07-01,7,3660.0
3907413,Great cozy for summer in Brooklyn,private room,40,"Brooklyn, Bedford-Stuyvesant",Fabeye & Nabou,2019-06-08,6,1220.0
3907603,Nyc! Cozy room in Williamsburg,private room,75,"Brooklyn, Williamsburg",Evy,2019-07-01,7,2287.5
3908257,Big Room by Metro/Subway-15mns to Manhattan,private room,75,"Brooklyn, Bedford-Stuyvesant",Tony,2019-06-11,6,2287.5
3911632,Cozy rooms with private bath,private room,65,"Brooklyn, Kensington",Hetty,2019-07-02,7,1982.5
3912794,"Park Slope 1 Bedroom, 1.5 Bath",private room,75,"Brooklyn, South Slope",David,2019-05-19,5,2287.5
3914773,Upper West Side Museum/Central Park,private room,150,"Manhattan, Upper West Side",Jonathan,2019-01-01,1,4575.0
3916312,Cozy Artist Space,entire home/apt,145,"Manhattan, Harlem",Kenneth,2019-06-02,6,4422.5
3920562,Large & Beautiful Manhattan NYC,private room,90,"Manhattan, East Harlem",Ian,2019-06-27,6,2745.0
3922417,"Safe, Quiet and Bright near Subways has 2 beds",entire home/apt,95,"Manhattan, Chelsea",Michael,2019-01-15,1,2897.5
3924092,Lincoln Center Area Apartment,entire home/apt,225,"Manhattan, Upper West Side",Jan,2019-05-23,5,6862.5
3930842,1BR+BA IN LXRY CONDO W POOL+PARKING,private room,75,"Brooklyn, Williamsburg",Joshua,2019-04-28,4,2287.5
3943879,Prime Williamsburg loft on Bedford,entire home/apt,175,"Brooklyn, Williamsburg",Mette,2019-06-21,6,5337.5
3944233,Huge space and MILLION DOLLAR VIEWs,private room,130,"Manhattan, Theater District",Kevin,2019-06-21,6,3965.0
3944625,Huge serene room in a perfect area!,private room,129,"Brooklyn, Brooklyn Heights",Mario,2019-07-06,7,3934.5
3945796,Grand Central/UN/Langone. Lrg Rm Vu's. Own1/2 Bath,private room,95,"Manhattan, Kips Bay",Burton,2019-01-02,1,2897.5
3946018,Luxury Building in Time Square,entire home/apt,189,"Manhattan, Theater District",Mark,2019-07-07,7,5764.5
3950114,"Warm, Spacious, Convenient and Cozy",private room,65,"Queens, Astoria",Erika,2019-07-01,7,1982.5
3952093,Entire 2 bdrm/2 bth UWS/RiversdePrk,entire home/apt,160,"Manhattan, Upper West Side",Mike,2019-06-29,6,4880.0
3953314,Hamiltons Hideway Lower Level Apt NYC,entire home/apt,155,"Bronx, Clason Point",Carol Gloria,2019-07-01,7,4727.5
3953585,Manhattan Private Room15min=TimesSQ,private room,39,"Manhattan, Harlem",Jack Andrew,2019-06-04,6,1189.5
3953942,Spacious 1 Bedroom Apt in Brooklyn,entire home/apt,115,"Brooklyn, Crown Heights",Justine,2019-06-16,6,3507.5
3958460,Central Park-Lincoln Center,private room,100,"Manhattan, Upper West Side",Mariela,2019-07-01,7,3050.0
3962389,Two bedroom fully furnished apt.,entire home/apt,125,"Brooklyn, Flatlands",Charlayne,2019-01-25,1,3812.5
3963635,"A 2-story, 2-bedroom house - 20min to Downtown",entire home/apt,210,"Brooklyn, Bedford-Stuyvesant",Pervaiz,2019-05-18,5,6405.0
3967160,Firehouse Loft with Harbor Views,entire home/apt,180,"Staten Island, Stapleton",Susannah,2019-06-23,6,5490.0
3967492,East Village Studio Apt.,entire home/apt,129,"Manhattan, East Village",Pat,2019-06-03,6,3934.5
3967945,Great Apt steps from Central Park,private room,90,"Manhattan, East Harlem",Jeff And Jessica,2019-01-06,1,2745.0
3968610,Charming apt in Greenwich Village!,entire home/apt,140,"Manhattan, Greenwich Village",Marina,2019-06-26,6,4270.0
3970562,In The Heart of The East Village,entire home/apt,170,"Manhattan, East Village",Natalie,2019-01-01,1,5185.0
3970701,Beautiful Private Room in Newly Renovated Apt,private room,60,"Brooklyn, East Flatbush",Stephanie,2019-02-03,2,1830.0
3973944,Ground & Rejuvenate PR Williamsburg,private room,89,"Brooklyn, Williamsburg",Danielle,2019-05-26,5,2714.5
3975630,Beautiful 1 bedroom in NYC,entire home/apt,150,"Queens, Woodside",Eliana E,2019-06-27,6,4575.0
3979628,BR/Private Bath 10Mins to TIME SQ,private room,88,"Manhattan, Harlem",Mara,2019-06-16,6,2684.0
3979714,Central Park North 1BD,shared room,75,"Manhattan, Harlem",James,2019-06-13,6,2287.5
3983469,Private room near Columbia University,private room,75,"Manhattan, Upper West Side",Mike,2019-07-05,7,2287.5
3984168,Union Square~Reno 2BR~Great Value,entire home/apt,170,"Manhattan, East Village",Host,2019-05-09,5,5185.0
3985673,NYC Artists Loft in Chelsea,entire home/apt,300,"Manhattan, Chelsea",Michael,2019-05-20,5,9150.0
3987571,Garden Apartment with Private Entry,entire home/apt,115,"Brooklyn, Bedford-Stuyvesant",Monifa & Saint,2019-06-30,6,3507.5
3989564,Brooklyn Garden Apartment,entire home/apt,119,"Brooklyn, Bedford-Stuyvesant",Arielle,2019-06-19,6,3629.5
4000621,Hancock House cozy Garden Level,entire home/apt,145,"Brooklyn, Bedford-Stuyvesant",Nicci & David,2019-06-10,6,4422.5
4007277,Convenient and Affordable in the Heart of Astoria,private room,65,"Queens, Astoria",Benham,2019-07-07,7,1982.5
4013339,Amazing Private Room in the Heart of Manhattan,private room,95,"Manhattan, Little Italy",Matt,2019-06-16,6,2897.5
4013668,Spacious Park Slope brownstone,entire home/apt,185,"Brooklyn, Park Slope",David,2019-06-07,6,5642.5
4016069,1C.  Private  Rm in Guesthouse Manhattan,private room,55,"Manhattan, East Harlem",Bobi,2019-05-14,5,1677.5
4016173,Turn of the Century Railroad Flat /4 day Wknd,entire home/apt,100,"Brooklyn, Park Slope",Joanne,2019-06-24,6,3050.0
4024936,"Beautiful, Bright, Williamsburg apt",entire home/apt,120,"Brooklyn, Williamsburg",Chloe,2019-07-03,7,3660.0
4025329,SPACIOUS STUDIO-HIGH END FINISHES,entire home/apt,129,"Manhattan, Harlem",Patricia,2019-06-17,6,3934.5
4026150,"Personal, Private and Pretty NYC Apartment",entire home/apt,78,"Queens, Elmhurst",Karen,2019-06-23,6,2379.0
4031463,Comfortable Private space with a terrace,private room,50,"Bronx, Norwood",Mike,2019-06-28,6,1525.0
4032229,Beautiful airy room in nice family home,private room,47,"Bronx, University Heights","Rossy,  Carmen And Juan",2019-07-02,7,1433.5
4033300,Sunny and comfortable 2 bedroom apt,entire home/apt,150,"Brooklyn, Bedford-Stuyvesant",Stephanie,2019-06-26,6,4575.0
4033444,Big New York City Suite Near Subway,entire home/apt,125,"Brooklyn, Crown Heights",Saya & Diego,2019-06-23,6,3812.5
4033521,Brooklyn 1 BR Near Subway,entire home/apt,60,"Brooklyn, Crown Heights",Thomas & Gaby,2019-06-18,6,1830.0
4037522,"Cozy, Safe & Clean room in Astoria",private room,99,"Queens, Astoria",Kiara,2019-02-16,2,3019.5
4038794,Bright room with private bathroom,private room,75,"Manhattan, Washington Heights",Elke,2019-05-30,5,2287.5
4040900,Couch in times square,shared room,59,"Manhattan, Theater District",Lisa,2019-06-01,6,1799.5
4040926,1BR Apartment- Fantastic Location!,entire home/apt,111,"Manhattan, East Village",Lauren,2019-04-29,4,3385.5
4046281,Spacious and Sunny Private Bedroom!,private room,119,"Manhattan, East Village",David,2019-06-19,6,3629.5
4047638,NYC-Great Cost x Benefit-Huge Room-Next to Subway.,private room,69,"Queens, Astoria",Valeria,2019-06-04,6,2104.5
4047791,Spacious Sunny 2BR/Prime Greenpoint,entire home/apt,185,"Brooklyn, Greenpoint",Alicja,2019-07-07,7,5642.5
4048043,1 BR in Exposed Brick SoHo apt,private room,135,"Manhattan, SoHo",Jason,2019-06-16,6,4117.5
4050254,Mid-Century Modern En-Suite in Brownstone!,private room,169,"Brooklyn, Park Slope",Emily And Joel,2019-01-19,1,5154.5
4050765,Harmony House 3 on Madison Street,private room,38,"Brooklyn, Bedford-Stuyvesant",Garnet,2019-06-25,6,1159.0
4050795,Cozy Contempo Rustic Chic (stay w/a local artist!),private room,90,"Brooklyn, Bushwick",Tony,2019-05-22,5,2745.0
4052514,Wow!  Two Bedroom Apartment in Safe Neighborhood!,entire home/apt,149,"Brooklyn, Windsor Terrace",Steve & Anna,2019-06-24,6,4544.5
4053287,Spacious Apartment with River Views!,entire home/apt,125,"Manhattan, Roosevelt Island",Michael And Donna,2019-06-30,6,3812.5
4053471,Apartment in Heart of Greenpoint,private room,65,"Brooklyn, Greenpoint",Molly,2019-06-20,6,1982.5
4053517,Two-Bedroom Greenpoint Apartment,entire home/apt,174,"Brooklyn, Greenpoint",Molly,2019-06-02,6,5307.0
4053564,Beautiful room with bathroom,private room,89,"Brooklyn, Bedford-Stuyvesant",Claudina,2019-05-31,5,2714.5
4053597,Artist's Creative Cozy Studio in Park Slope,entire home/apt,150,"Brooklyn, South Slope",Mary Kathryn,2019-05-27,5,4575.0
4054450,Comfortable & Spacious Home in NYC,entire home/apt,383,"Manhattan, Hell's Kitchen",Charles,2019-06-28,6,11681.5
4057361,"Large, Bright, Studio-Style Bedroom",private room,76,"Queens, Long Island City",Melissa,2019-04-11,4,2318.0
4058949,3C. Private Rm in Guesthouse Manhattan,private room,45,"Manhattan, East Harlem",Bobi,2019-05-09,5,1372.5
4059620,Heart of Soho/Nolita,entire home/apt,199,"Manhattan, SoHo",Stara,2019-06-23,6,6069.5
4060446,Modern spacious flat in Manhattan,entire home/apt,99,"Manhattan, Inwood",Rob,2019-04-21,4,3019.5
4060526,Private Room A,private room,39,"Brooklyn, Sunset Park",Susan,2019-06-09,6,1189.5
4063357,Stuvesant East,entire home/apt,130,"Brooklyn, Bedford-Stuyvesant",Anthony/Joanne,2019-06-21,6,3965.0
4066224,Williamsburg Gem With Private Patio!,entire home/apt,200,"Brooklyn, Williamsburg",Kelly,2019-06-30,6,6100.0
4068216,Unbelievable Upper East Side Loc.,private room,105,"Manhattan, Upper East Side",Yevgeny,2019-06-29,6,3202.5
4069681,"""DECO CASA""  2 Bedroom Greenpoint Brooklyn",entire home/apt,75,"Brooklyn, Greenpoint",Devin,2019-06-30,6,2287.5
4070025,Luxury Flat with Outdoor and Study Room,entire home/apt,250,"Brooklyn, DUMBO",Shahram,2019-07-05,7,7625.0
4071007,Cozy 1 BR in Exposed Brick SoHo Apt,private room,120,"Manhattan, SoHo",Jason,2019-06-11,6,3660.0
4074248,Skylight Room in BK Duplex in Williamsburg,private room,100,"Brooklyn, Williamsburg",Todd,2019-06-09,6,3050.0
4077090,Quiet Haven in Park Slope Huge 2BR,entire home/apt,225,"Brooklyn, South Slope",Ellie,2019-01-02,1,6862.5
4077460,Brooklyn modern 2 BR Garden Floor,entire home/apt,215,"Brooklyn, Bedford-Stuyvesant",Jenny,2019-06-20,6,6557.5
4081707,Red Hook Architectural with huge outdoor area,entire home/apt,300,"Brooklyn, Red Hook",Cee,2019-04-23,4,9150.0
4081800,Classic Brownstone Apartment,entire home/apt,130,"Manhattan, Harlem",Julia,2019-06-17,6,3965.0
4081926,1 BDR APARTMENT  7 MINS FROM JFK 5 STAR RATED,entire home/apt,110,"Queens, Springfield Gardens",Jennifer And Basil,2019-06-16,6,3355.0
4082062,Unique room w/2 Twin beds..wifi*metro* quiet*safe,private room,75,"Bronx, Eastchester",Vie,2019-06-16,6,2287.5
4082357,Big bedroom in Brooklyn!,private room,36,"Brooklyn, Greenpoint",Liz,2019-04-27,4,1098.0
4088506,"Modern, central WBurg 2BR w/rooftop",entire home/apt,160,"Brooklyn, Williamsburg",Krzysztof,2019-06-10,6,4880.0
4089102,Serenity Near Manhattan,entire home/apt,152,"Brooklyn, Bedford-Stuyvesant",Jae (Owen's Wife),2019-05-24,5,4636.0
4089189,Stunning Parlor Garden Apartment,entire home/apt,145,"Brooklyn, Clinton Hill",Caroline,2019-06-15,6,4422.5
4089492,BUSHWICK (1 block from Jefferson L),private room,120,"Brooklyn, Bushwick",Fagan,2019-06-22,6,3660.0
4089915,"PRIVATE, Airy, 1 Bedroom Apt in Central Bushwick",entire home/apt,84,"Brooklyn, Bushwick",Emily,2019-06-19,6,2562.0
4092826,Forest Hills Villa 皇后区“曼哈顿”-森林小丘别墅!,entire home/apt,180,"Queens, Forest Hills",Jessica,2019-06-25,6,5490.0
4093399,DOMINIQUE'S NY*chic*  quiet room*wifi*metro,private room,68,"Bronx, Eastchester",Vie,2019-01-01,1,2074.0
4096470,THE THOMPSON SUITE,entire home/apt,155,"Brooklyn, Bedford-Stuyvesant",Debbie,2019-07-01,7,4727.5
4097284,"Bklyn, private Three Bedroom.",entire home/apt,75,"Brooklyn, Canarsie",Leslie,2019-06-09,6,2287.5
4098271,"Spacious Bedroom, L.E.S.",private room,72,"Manhattan, Lower East Side",Sade,2019-06-30,6,2196.0
4098814,Private Single Room,private room,52,"Brooklyn, Bedford-Stuyvesant",Edward,2019-05-05,5,1586.0
4102208,"Convenient, clean and chic apartment",entire home/apt,125,"Brooklyn, Carroll Gardens",Zheni,2019-06-21,6,3812.5
4103623,Prospect Park Neighborhood Retreat,private room,58,"Brooklyn, Windsor Terrace",Channa,2019-07-01,7,1769.0
4103970,Private room in hip east Williamsburg/Greenpoint,private room,100,"Brooklyn, Greenpoint",Mandy,2019-06-21,6,3050.0
4108547,East Village Queen Bed - Breakfast  - Subway 2 Blk,private room,65,"Manhattan, East Village",Helen,2019-06-27,6,1982.5
4109246,Calm Bushwick Room--Next to subway!,private room,40,"Brooklyn, Bushwick",Carrie-Anne,2019-05-15,5,1220.0
4109420,"Accessible, large & stylish 2BR apt in Astoria!",entire home/apt,110,"Queens, Astoria",Samantha,2019-07-07,7,3355.0
4110645,Art deco apartment in Brooklyn,private room,85,"Brooklyn, Bay Ridge",David,2019-06-22,6,2592.5
4115327,The Garden Apartment,entire home/apt,158,"Brooklyn, South Slope",Deborah Lily,2019-06-26,6,4819.0
4119763,"Large, Sunny 25 min to Central Park",private room,51,"Bronx, Norwood",HayNoor,2019-07-04,7,1555.5
4120122,Cosy room in Williamsburg,private room,65,"Brooklyn, Williamsburg",Lara,2019-06-21,6,1982.5
4121363,Large Garden Alcove Studio Apartment in Manhattan,entire home/apt,75,"Manhattan, East Harlem",Rachel,2019-05-22,5,2287.5
4126676,Great Apt 5min from Time Square NYC,entire home/apt,145,"Manhattan, Hell's Kitchen",Roger,2019-02-11,2,4422.5
4128337,Entire Apartment - charming 1BR-20min to Downtown,entire home/apt,125,"Brooklyn, Bedford-Stuyvesant",Pervaiz,2019-06-23,6,3812.5
4128428,Sunny Bedroom in quirky apartment,private room,175,"Manhattan, Murray Hill",Elizabeth,2019-06-07,6,5337.5
4129195,2 sleeping areas for 2 people together +2 singles,entire home/apt,175,"Manhattan, Chelsea",Lars,2019-03-10,3,5337.5
4129365,Beautiful SUNLIGHT in quiet apt!,entire home/apt,109,"Brooklyn, Flatbush",Timothy,2019-06-16,6,3324.5
4129487,Peaceful Retreat in a Brownstone,private room,67,"Brooklyn, Bedford-Stuyvesant",Seun And Marie,2019-05-21,5,2043.5
4129513,Haven of Tranquility in Bedstuy,private room,57,"Brooklyn, Bedford-Stuyvesant",Seun And Marie,2019-03-06,3,1738.5
4129541,Wonderful Getaway in Bedstuy,private room,77,"Brooklyn, Bedford-Stuyvesant",Seun And Marie,2019-03-16,3,2348.5
4129909,"Great View, only one block to metro",private room,80,"Brooklyn, Bedford-Stuyvesant",Angelo,2019-05-09,5,2440.0
4132116,Beautiful house top floor 1-3 large bedrooms,private room,120,"Brooklyn, Flatbush",Gil,2019-04-07,4,3660.0
4134035,Sunny Studio in Brooklyn,entire home/apt,140,"Brooklyn, Downtown Brooklyn",Florrie,2019-06-29,6,4270.0
4135876,"""The Studio"" Harlem Brownstone",private room,70,"Manhattan, Harlem",Jason & Agnes,2019-01-15,1,2135.0
4136596,Entire Home/1 Bedroom Apt LES,entire home/apt,200,"Manhattan, Lower East Side",Joanna,2019-06-26,6,6100.0
4137415,Private room overlooking yard in prime Bushwick,private room,37,"Brooklyn, Bushwick",Jess And Josh,2019-07-01,7,1128.5
4137680,"LUXURY entire apt, steps to Central Park",entire home/apt,419,"Manhattan, Upper West Side",Michael,2019-04-21,4,12779.5
